id,bad,wealth,max_unpay_day,score,age,period,education
4497,0,2,,252,24,,2
4498,0,6,,285,24,6,
4499,0,4,,363,30,10,4
4500,0,7,,198,20,6,
4501,0,3,,348,24,10,2
4502,0,5,204,223,28,10,4
4503,0,7,184,224,37,10,4
4504,0,4,,357,30,6,4
4505,0,5,,319,26,10,4
4506,0,5,,185,39,,
4507,1,,,195,22,6,4
4508,0,3,,304,27,6,4
4509,0,3,,308,27,6,4
4510,0,3,,419,31,8,4
4511,0,5,,202,25,6,3
4512,1,2,,260,23,6,
4513,0,4,,315,29,6,4
4514,0,3,,228,22,6,4
4515,1,2,,247,22,6,1
4516,0,3,,260,30,,3
4517,0,3,,370,31,6,2
4518,0,,184,205,24,10,3
4519,0,4,,347,25,6,3
4520,0,4,,348,28,6,4
4521,0,6,,205,22,6,2
4522,0,5,,277,24,10,4
4523,1,4,,264,23,10,3
4524,0,4,,415,30,6,2
4525,0,4,,291,26,10,3
4526,0,5,,272,22,10,
4527,0,6,,432,24,,4
4528,0,5,,405,30,6,4
4529,0,5,,316,24,6,
4530,0,5,,381,31,6,4
4531,0,3,,329,33,,5
4532,0,3,,318,29,6,4
4533,0,6,171,312,25,10,2
4534,0,5,,310,26,6,4
4535,0,4,,333,30,,4
4536,0,4,,218,26,6,3
4537,0,4,193,230,26,6,2
4538,0,5,,363,32,4,4
4539,0,4,,216,26,10,4
4540,0,3,,315,37,,4
4541,0,4,171,280,26,4,3
4542,0,2,,270,22,6,2
4543,0,3,,250,21,6,2
4544,0,4,,319,22,6,
4545,0,2,,363,25,6,4
4546,0,6,,293,43,,4
4547,0,3,,239,24,,2
4548,0,3,,295,33,,4
4549,0,10,,218,27,10,2
4550,0,7,171,356,25,,2
4551,0,5,,255,31,,4
4552,0,4,,363,30,6,4
4553,0,3,,332,27,,4
4554,0,6,,233,33,6,4
4555,0,5,,317,32,10,4
4556,0,6,,232,30,,4
4557,0,5,,371,23,6,4
4558,0,8,188,271,37,6,2
4559,0,2,,276,21,6,2
4560,0,4,,246,24,6,2
4561,0,8,,325,23,6,3
4562,0,5,,270,21,6,2
4563,0,3,,260,25,6,2
4564,0,3,171,295,28,,2
4565,0,5,,386,36,10,4
4566,0,4,171,291,30,,
4567,1,6,,246,24,6,3
4568,0,7,,431,29,10,2
4569,0,4,171,358,31,10,2
4570,0,5,,321,36,8,2
4571,0,2,,278,32,6,3
4572,0,4,208,224,24,6,
4573,0,5,,305,27,6,4
4574,0,5,171,288,34,,2
4575,0,5,,317,24,10,2
4576,0,4,,291,31,6,5
4577,1,6,,263,25,6,2
4578,0,4,,302,23,6,4
4579,0,5,,346,30,,4
4580,0,3,,348,26,6,2
4581,0,4,,310,29,,4
4582,0,5,,362,23,6,4
4583,0,3,,271,33,10,
4584,0,6,,261,23,6,
4585,0,4,,320,26,6,4
4586,0,5,,294,24,6,2
4587,0,7,171,413,31,,2
4588,0,3,,358,23,6,1
4589,0,8,,343,22,6,4
4590,0,3,,323,28,10,5
4591,0,2,,198,22,6,2
4592,0,5,,343,25,6,2
4593,0,7,,322,30,10,2
4594,0,4,,350,27,8,4
4595,0,3,,263,24,6,2
4596,1,2,,300,26,6,3
4597,0,2,,284,33,6,4
4598,0,5,,349,23,10,3
4599,0,7,,289,24,6,3
4600,0,5,,295,25,6,4
4601,0,5,,352,30,10,1
4602,0,3,,0,27,10,3
4603,0,5,,348,43,,4
4604,0,3,,331,28,10,4
4605,0,4,,307,34,,4
4606,0,5,,246,24,6,3
4607,0,6,,257,30,6,
4608,0,5,,333,26,6,
4609,0,3,,289,35,,2
4610,0,,,0,34,,4
4611,0,3,,331,28,6,4
4612,0,6,,350,26,6,2
4613,0,4,,337,34,6,4
4614,0,3,,340,30,,4
4615,0,4,,337,33,10,4
4616,0,,,204,24,6,5
4617,0,4,,0,31,6,4
4618,0,4,,343,27,6,5
4619,0,5,,261,27,10,4
4620,0,3,,318,40,6,4
4621,1,2,,272,24,6,2
4622,0,5,,293,23,10,2
4623,0,4,,326,24,6,2
4624,0,5,,353,27,10,4
4625,0,3,,318,30,8,4
4626,0,,,0,34,6,4
4627,0,5,,357,26,6,4
4628,0,6,,370,25,6,
4629,0,5,,284,27,6,2
4630,0,9,,335,22,6,2
4631,0,4,,250,23,6,
4632,0,4,,261,24,,4
4633,0,3,,344,26,6,4
4634,0,5,,312,25,6,3
4635,0,5,,276,22,6,3
4636,0,5,,309,23,6,2
4637,0,2,,201,35,6,4
4638,0,4,,335,26,6,4
4639,0,3,,292,24,10,2
4640,1,4,,234,23,6,1
4641,0,3,,370,27,6,2
4642,0,3,,265,27,6,2
4643,0,4,,343,34,,5
4644,1,9,,287,23,10,4
4645,0,2,,312,27,6,4
4646,0,7,,360,24,6,2
4647,0,7,,312,24,10,4
4648,0,4,,373,28,6,3
4649,0,7,,333,31,10,4
4650,0,5,171,338,26,10,3
4651,0,3,,310,49,,5
4652,0,2,,309,32,6,4
4653,0,4,,342,31,6,4
4654,0,5,,291,30,6,3
4655,0,6,,301,27,10,4
4656,0,4,,232,43,8,5
4657,0,3,,345,31,,2
4658,0,7,,361,33,6,2
4659,0,5,,300,24,6,4
4660,0,5,,290,51,,4
4661,0,4,171,337,29,6,3
4662,0,4,,285,28,,2
4663,0,3,,365,30,10,4
4664,0,2,,215,28,14,3
4665,0,4,,255,29,6,2
4666,0,3,,235,30,,3
4667,0,7,,282,22,6,2
4668,0,7,,413,29,10,4
4669,0,4,,245,39,,4
4670,0,18,,322,41,,2
4671,1,4,,266,24,6,4
4672,0,5,,232,24,6,
4673,0,7,,347,24,6,4
4674,0,5,,367,32,6,4
4675,1,6,,285,24,6,
4676,0,5,,343,23,6,
4677,0,5,,354,26,6,4
4678,0,6,,311,24,6,4
4679,0,3,,305,28,6,4
4680,0,6,,320,27,6,4
4681,0,6,,257,21,6,4
4682,0,4,,267,37,,5
4683,0,5,,390,33,6,4
4684,0,2,,243,31,6,4
4685,0,3,,346,33,,4
4686,1,3,,343,24,6,4
4687,0,6,,412,38,10,4
4688,0,4,,316,28,10,
4689,0,5,,247,33,,2
4690,0,6,,299,24,6,4
4691,0,4,,346,24,6,2
4692,0,1,,0,32,10,4
4693,0,7,,266,21,6,
4694,0,6,,394,32,10,4
4695,0,4,,289,23,6,4
4696,0,2,,257,23,10,2
4697,0,3,,341,29,6,4
4698,0,5,,413,33,6,4
4699,0,4,,187,26,,
4700,0,3,,225,24,6,4
4701,0,3,200,242,28,10,3
4702,0,2,,254,32,10,2
4703,0,6,,324,43,,4
4704,0,3,,227,27,6,
4705,0,4,171,341,25,6,2
4706,0,2,,229,21,6,4
4707,0,5,,382,26,6,4
4708,0,3,,207,24,10,2
4709,0,4,,277,25,6,
4710,0,3,,347,32,,4
4711,0,8,,343,31,6,5
4712,0,5,,347,25,10,2
4713,0,2,,330,29,,4
4714,0,4,,302,28,,4
4715,0,4,,291,29,6,4
4716,0,3,,349,37,10,4
4717,0,3,,250,23,6,2
4718,0,2,,256,32,6,4
4719,0,5,,271,22,6,4
4720,0,4,,321,32,,4
4721,1,5,,281,22,10,4
4722,0,7,,294,31,6,2
4723,0,7,,293,29,10,4
4724,0,3,,235,24,6,3
4725,0,3,,365,30,10,4
4726,0,5,,366,28,10,4
4727,0,5,,355,30,,2
4728,0,,,200,37,6,5
4729,0,1,,230,25,6,2
4730,0,4,,395,31,6,2
4731,0,4,,349,38,4,3
4732,0,3,,308,27,6,2
4733,0,4,,336,25,6,4
4734,0,3,,249,24,6,2
4735,0,5,,326,29,,
4736,0,3,,356,26,10,4
4737,0,4,,230,29,10,
4738,0,2,,234,33,10,4
4739,0,4,,324,35,,4
4740,0,3,,256,23,10,2
4741,0,4,,321,24,6,5
4742,0,5,,296,22,6,2
4743,1,1,,208,23,6,3
4744,0,5,,364,33,6,3
4745,0,4,,344,25,6,1
4746,0,3,,318,23,6,3
4747,0,8,,335,30,,4
4748,0,6,,326,25,10,
4749,0,4,,284,37,,5
4750,0,4,,304,35,10,4
4751,0,3,201,205,21,10,2
4752,0,3,,304,26,6,4
4753,0,7,,318,25,10,4
4754,0,5,,395,28,6,4
4755,0,4,,310,34,6,5
4756,0,6,,300,28,6,2
4757,0,6,,315,25,10,4
4758,0,4,,330,27,10,5
4759,1,4,,289,22,6,
4760,0,5,,315,32,,4
4761,0,6,,294,26,6,4
4762,0,4,,354,23,6,4
4763,0,3,,264,29,,4
4764,0,3,,301,29,10,4
4765,0,5,,271,22,6,2
4766,0,5,,336,42,,
4767,0,3,,332,27,6,4
4768,0,6,,281,27,6,2
4769,0,4,,359,37,,4
4770,0,5,,334,28,6,4
4771,0,4,,255,29,,4
4772,0,4,,342,28,6,3
4773,0,5,,243,24,10,2
4774,0,5,,319,39,8,4
4775,1,,,252,22,6,3
4776,0,5,,354,29,,5
4777,0,6,,335,29,10,4
4778,0,5,,341,30,6,4
4779,0,3,,233,25,6,4
4780,0,10,,417,27,6,4
4781,0,6,,414,32,8,4
4782,0,6,,320,25,6,2
4783,0,2,,223,28,10,3
4784,0,3,,333,25,6,4
4785,0,3,,263,28,6,4
4786,0,7,,301,23,6,3
4787,0,4,,262,44,,3
4788,0,2,,223,28,10,4
4789,0,5,,303,32,,
4790,0,4,,285,35,,4
4791,0,4,,309,35,,4
4792,0,4,,337,27,6,2
4793,0,5,,338,28,6,4
4794,0,4,,311,31,10,
4795,0,4,,329,25,10,3
4796,1,6,,281,22,6,2
4797,0,3,,0,23,6,
4798,0,3,,333,28,,4
4799,0,4,,360,30,10,4
4800,0,5,,307,26,10,4
4801,0,4,,387,25,8,4
4802,0,5,,422,30,6,4
4803,0,9,,258,40,,3
4804,0,5,,217,32,,4
4805,0,4,171,320,22,6,2
4806,0,6,,296,22,6,3
4807,0,3,,314,31,,4
4808,0,5,,344,26,6,5
4809,0,5,,366,31,10,4
4810,0,4,208,226,25,10,2
4811,0,6,,394,28,10,4
4812,0,3,,347,29,10,4
4813,0,4,,420,25,10,4
4814,0,3,,322,28,10,4
4815,0,6,,412,35,10,
4816,0,5,,289,29,6,3
4817,0,8,,358,28,10,2
4818,0,4,,336,28,10,1
4819,0,7,,313,26,6,5
4820,0,3,,294,27,10,4
4821,0,,,216,25,10,1
4822,0,8,,261,24,6,1
4823,0,3,,236,22,6,4
4824,0,7,,404,27,6,
4825,0,5,,348,29,6,4
4826,0,4,,213,34,10,4
4827,0,2,,241,21,6,4
4828,0,4,,333,27,8,4
4829,0,3,,243,22,10,
4830,0,4,,216,27,6,4
4831,0,6,,291,31,10,4
4832,0,3,,286,24,6,4
4833,0,4,204,218,22,6,
4834,0,2,,205,23,10,2
4835,0,6,,416,23,6,
4836,0,4,,333,27,10,4
4837,0,3,,341,31,6,4
4838,0,4,,319,43,,4
4839,0,4,,378,27,10,4
4840,0,3,,327,29,,4
4841,0,7,,276,23,6,2
4842,0,5,171,255,36,,3
4843,0,5,,268,23,6,4
4844,0,8,,323,24,6,4
4845,0,10,,451,23,6,4
4846,0,6,,357,36,6,4
4847,0,7,,314,22,6,2
4848,0,5,,346,26,6,2
4849,0,5,,333,35,10,2
4850,0,3,,298,29,6,4
4851,0,4,,299,24,10,
4852,0,6,,307,24,6,4
4853,0,5,,361,26,6,4
4854,0,10,,369,30,6,4
4855,0,6,,228,23,,2
4856,0,2,171,246,30,6,2
4857,0,3,,254,29,6,4
4858,0,2,,292,40,6,
4859,0,3,,312,31,4,4
4860,0,3,,288,23,10,
4861,0,4,,283,26,6,5
4862,0,4,,286,25,6,4
4863,0,5,,307,26,6,3
4864,0,6,,366,40,,5
4865,0,6,204,304,24,6,2
4866,0,2,,230,33,,
4867,0,3,,313,49,,5
4868,0,2,208,221,31,10,
4869,0,3,,340,28,8,4
4870,0,7,,272,23,6,2
4871,0,6,,352,33,6,4
4872,0,5,,349,24,6,2
4873,0,2,,196,25,6,2
4874,0,5,,323,31,10,4
4875,0,4,,287,27,6,4
4876,0,3,171,299,24,6,2
4877,0,5,200,232,28,,4
4878,0,3,,351,28,10,4
4879,0,1,,247,37,10,4
4880,0,5,,333,29,4,4
4881,0,5,,280,27,6,2
4882,0,7,,373,29,,4
4883,0,5,,362,29,8,4
4884,1,4,,270,26,6,2
4885,0,5,,390,41,,4
4886,0,4,,327,31,6,3
4887,0,3,,324,32,,4
4888,0,6,,289,27,6,2
4889,0,5,,327,28,10,4
4890,0,5,,366,24,10,4
4891,1,5,,264,25,10,4
4892,0,6,,390,31,6,3
4893,0,6,,282,23,6,
4894,0,4,,321,28,6,4
4895,0,4,,252,23,,2
4896,0,4,,283,26,10,3
4897,0,3,,384,27,10,4
4898,0,3,,205,32,10,
4899,0,3,,298,34,4,4
4900,0,3,,240,23,10,4
4901,0,2,,239,24,10,
4902,0,7,,301,32,10,3
4903,0,4,171,332,24,6,2
4904,0,3,,353,27,6,
4905,1,1,193,0,23,10,
4906,0,5,,353,27,10,5
4907,0,6,,361,26,10,4
4908,0,5,,384,24,6,4
4909,1,4,,340,24,6,4
4910,0,5,,271,32,6,4
4911,0,,,0,37,4,4
4912,0,4,,263,22,6,3
4913,0,3,193,227,25,10,
4914,0,4,,300,22,,4
4915,0,3,,263,38,,3
4916,0,5,,312,27,6,2
4917,0,4,,301,32,,4
4918,0,1,,203,22,6,1
4919,0,4,,332,29,6,4
4920,0,16,,246,21,6,
4921,0,3,,307,31,,4
4922,0,4,,313,31,4,2
4923,0,4,,293,36,,4
4924,0,3,,325,36,6,4
4925,0,1,204,205,24,10,2
4926,0,9,,200,23,6,
4927,0,6,,432,23,6,2
4928,0,4,,280,46,10,5
4929,0,3,,337,36,10,4
4930,0,4,,306,24,6,
4931,0,6,,339,24,6,2
4932,1,5,,233,23,10,3
4933,0,4,,269,23,10,
4934,0,3,188,237,25,10,3
4935,0,5,,0,28,,2
4936,0,4,,299,37,6,
4937,0,7,,312,26,6,4
4938,1,5,,191,27,,3
4939,0,4,,291,32,,4
4940,0,4,,322,30,6,2
4941,0,5,,288,26,,2
4942,0,4,,245,28,,4
4943,0,6,,263,33,6,2
4944,0,5,,304,23,6,2
4945,0,,,205,28,10,4
4946,0,5,,334,29,6,4
4947,0,7,,330,24,10,4
4948,0,5,,280,29,6,4
4949,0,4,,280,24,4,4
4950,0,7,,347,29,6,4
4951,0,2,,286,25,6,1
4952,0,3,,280,23,6,2
4953,0,3,,267,32,6,4
4954,0,4,,362,26,10,2
4955,0,4,,233,27,6,3
4956,0,2,204,248,22,10,
4957,0,6,,362,38,4,4
4958,0,4,,345,24,,4
4959,0,5,,215,24,10,
4960,1,4,,232,26,6,4
4961,0,3,,305,26,6,
4962,0,5,,298,29,10,4
4963,0,5,,0,31,,4
4964,0,3,,327,29,6,4
4965,1,5,,318,28,6,
4966,0,4,,272,46,,4
4967,0,5,,231,26,10,3
4968,1,,,0,38,10,4
4969,0,4,,328,33,,
4970,0,4,,244,24,10,1
4971,0,6,,383,40,10,4
4972,0,3,,332,26,10,1
4973,0,3,,201,21,4,
4974,0,4,28,229,25,10,
4975,0,3,,316,23,6,2
4976,0,3,,328,34,6,
4977,0,7,,293,25,6,3
4978,1,5,,270,22,6,2
4979,0,5,,398,25,10,4
4980,0,4,,240,24,10,2
4981,0,3,,389,25,10,4
4982,0,5,,354,34,6,4
4983,0,2,,239,27,6,3
4984,0,3,,281,31,6,3
4985,0,3,171,273,29,6,3
4986,0,4,,336,23,6,4
4987,0,9,,268,31,6,5
4988,0,4,,354,22,6,2
4989,0,7,,369,28,6,2
4990,1,3,,330,25,10,2
4991,0,3,,281,42,,4
4992,0,5,,274,22,6,
4993,0,6,,350,21,6,2
4994,0,3,,330,29,10,4
4995,0,4,,324,26,6,2
4996,0,4,,350,47,,5
4997,0,4,,280,27,,5
4998,0,4,,277,24,6,3
4999,0,5,,313,27,6,
5000,0,4,,0,23,6,2
5001,0,6,,286,30,6,2
5002,0,7,,275,23,10,4
5003,0,5,,384,28,6,2
5004,1,2,,198,23,6,2
5005,0,3,,274,41,,2
5006,0,8,,358,34,6,4
5007,0,3,200,256,36,10,4
5008,0,5,,296,23,6,4
5009,1,4,,338,28,6,2
5010,0,4,,216,26,,2
5011,0,4,,284,23,,5
5012,0,4,,320,38,6,5
5013,0,5,,380,27,6,3
5014,0,6,,368,26,,4
5015,0,4,,322,38,6,4
5016,0,6,,359,24,6,2
5017,0,6,,331,29,,2
5018,1,4,,224,22,6,4
5019,0,4,,370,28,6,4
5020,0,4,,290,26,6,4
5021,0,,,207,23,10,
5022,0,4,,351,26,10,2
5023,0,3,,304,30,,3
5024,0,5,,330,23,6,4
5025,0,6,,206,21,6,2
5026,0,,201,205,23,10,
5027,0,6,,254,27,4,4
5028,0,4,,300,25,6,4
5029,0,4,,211,24,6,2
5030,0,5,,269,29,6,4
5031,0,,,0,,,4
5032,0,4,,345,27,10,4
5033,0,5,,251,27,6,2
5034,0,11,,246,26,6,2
5035,0,3,,299,33,,4
5036,0,10,,320,46,4,2
5037,1,5,,259,28,6,
5038,0,3,,235,23,6,2
5039,0,3,,339,28,6,4
5040,0,3,,287,34,,2
5041,0,3,,274,35,,2
5042,0,5,,249,28,6,2
5043,0,7,,228,25,10,3
5044,1,2,,214,23,6,
5045,0,7,,284,31,,4
5046,0,4,,267,22,6,3
5047,0,7,,360,30,10,4
5048,0,4,,306,27,6,3
5049,0,4,,332,25,6,4
5050,0,5,201,246,24,10,2
5051,0,4,,282,33,6,2
5052,0,5,,323,34,,3
5053,0,7,,373,25,,
5054,0,4,,340,25,6,4
5055,0,9,,361,45,,4
5056,0,4,201,252,31,10,5
5057,0,4,,370,28,6,4
5058,0,3,,335,28,,3
5059,0,5,,308,31,,4
5060,0,2,,215,21,10,
5061,0,5,,288,24,6,3
5062,0,3,,320,25,4,4
5063,0,5,,261,24,10,3
5064,0,4,,249,33,,4
5065,0,5,,296,24,6,2
5066,0,3,,347,24,10,
5067,0,,,0,32,6,5
5068,0,3,,333,45,6,2
5069,0,5,,313,24,6,4
5070,0,3,,310,34,6,5
5071,0,4,,410,32,6,4
5072,0,3,,302,32,4,4
5073,0,3,,241,23,6,2
5074,0,4,,352,28,10,4
5075,0,1,,205,22,10,2
5076,0,5,,288,22,10,4
5077,0,6,,297,27,6,2
5078,0,,,220,22,6,2
5079,0,5,,344,29,,4
5080,0,6,,258,22,6,1
5081,0,6,,292,23,10,
5082,0,3,,260,24,10,4
5083,1,2,,213,26,,4
5084,0,,200,213,23,10,
5085,0,3,,329,28,6,4
5086,0,4,,0,32,6,4
5087,0,3,184,225,29,10,3
5088,0,3,,370,23,10,4
5089,0,4,,340,30,6,2
5090,0,4,,251,24,6,4
5091,0,4,,237,30,,4
5092,0,4,,231,22,6,3
5093,0,5,,365,26,10,3
5094,0,7,,304,30,,4
5095,0,15,,187,23,4,
5096,0,9,,332,33,10,4
5097,0,3,,318,29,6,2
5098,0,2,,289,24,10,3
5099,0,2,,324,34,6,4
5100,0,6,,265,26,10,
5101,0,5,,368,26,10,3
5102,0,3,,282,26,6,
5103,0,3,,274,32,10,4
5104,0,4,,277,24,6,1
5105,1,6,193,253,25,10,3
5106,1,4,,296,25,,4
5107,1,8,171,225,23,,2
5108,1,4,200,228,24,6,2
5109,0,4,,328,31,10,4
5110,0,8,,278,38,,3
5111,0,1,201,211,26,10,2
5112,0,7,,398,27,,4
5113,0,3,171,261,28,6,3
5114,0,3,,287,22,6,
5115,0,6,,218,22,6,
5116,0,4,,0,25,6,2
5117,0,4,,391,29,10,
5118,0,4,,328,26,6,3
5119,0,5,208,242,24,10,2
5120,0,5,,260,24,6,2
5121,0,3,,225,24,,
5122,0,4,,381,30,10,3
5123,0,3,,252,27,6,1
5124,0,4,,364,28,10,4
5125,0,4,,330,22,,
5126,0,3,,311,30,6,4
5127,1,3,,251,30,6,4
5128,0,5,,266,26,6,4
5129,0,4,,331,31,6,4
5130,0,6,,298,30,6,4
5131,0,5,,365,29,6,5
5132,0,4,,331,25,,4
5133,0,4,,310,23,6,2
5134,0,4,,334,39,4,4
5135,0,,,193,22,6,
5136,0,4,,318,27,10,4
5137,0,4,,337,33,4,4
5138,1,5,,286,28,6,
5139,0,3,,244,22,6,1
5140,0,4,,363,26,10,4
5141,0,5,,304,28,10,4
5142,0,6,,307,26,10,4
5143,0,6,,342,26,10,4
5144,0,6,,218,26,6,3
5145,0,5,,284,22,6,3
5146,0,5,,397,29,6,
5147,0,7,,366,28,6,4
5148,0,3,,297,31,6,4
5149,0,2,,309,32,6,4
5150,0,4,,300,30,10,4
5151,0,6,,310,30,6,4
5152,0,5,,257,21,6,4
5153,0,3,,285,29,10,2
5154,0,4,,266,24,10,
5155,0,5,,380,26,10,4
5156,0,6,,311,28,10,5
5157,0,2,,0,30,4,4
5158,1,4,188,265,25,6,2
5159,0,4,171,264,22,6,3
5160,0,5,,297,23,6,
5161,0,4,,123,26,,3
5162,0,3,,371,28,10,4
5163,0,6,,267,25,,2
5164,0,5,,344,30,10,4
5165,0,4,,238,24,10,2
5166,0,3,,274,22,6,3
5167,0,5,,376,24,6,3
5168,0,3,,244,32,6,5
5169,0,7,,276,23,6,4
5170,0,3,,336,26,6,
5171,0,8,,324,25,6,2
5172,0,6,,310,26,6,3
5173,0,1,,236,21,6,2
5174,1,1,,275,25,10,2
5175,0,4,,349,25,10,4
5176,0,7,,367,30,6,4
5177,0,3,,0,33,6,5
5178,0,4,,226,36,8,4
5179,0,4,,349,27,6,4
5180,0,4,,270,26,6,2
5181,0,9,,285,37,,4
5182,0,6,201,251,24,10,
5183,0,4,,382,28,10,4
5184,0,2,,294,27,10,4
5185,0,7,,323,26,6,3
5186,0,7,,358,28,6,4
5187,0,3,,339,32,,4
5188,0,,33,176,26,,4
5189,0,4,,340,26,4,5
5190,1,6,,245,27,6,1
5191,0,5,,386,22,6,
5192,0,4,,357,25,6,4
5193,0,3,,314,26,6,4
5194,0,6,,276,23,10,3
5195,0,2,,252,29,,4
5196,1,,,193,25,6,4
5197,0,6,,329,25,6,4
5198,0,5,,232,25,10,3
5199,0,7,,326,37,,4
5200,0,4,,262,24,10,1
5201,0,4,,361,28,6,4
5202,0,4,,296,30,,4
5203,0,5,,272,27,6,2
5204,1,2,,328,24,6,2
5205,0,5,,327,36,6,4
5206,0,3,,265,35,,2
5207,0,3,,295,32,10,4
5208,0,6,,333,26,6,4
5209,0,3,,281,24,6,2
5210,0,4,,220,34,6,2
5211,0,4,,289,33,,4
5212,0,,,0,29,6,4
5213,0,2,,337,27,6,4
5214,0,2,,280,30,4,4
5215,0,4,,254,23,6,
5216,0,4,,381,29,6,5
5217,0,3,,319,40,4,4
5218,0,3,,325,32,6,4
5219,0,3,,304,22,6,1
5220,1,4,,202,22,6,2
5221,0,4,,298,26,10,2
5222,0,4,,287,33,,2
5223,0,4,,260,29,10,2
5224,0,5,,283,28,6,4
5225,0,5,,338,27,6,4
5226,0,5,,313,25,10,4
5227,0,4,171,346,23,,3
5228,0,3,,322,27,10,4
5229,0,3,204,223,22,6,2
5230,0,6,,370,25,6,4
5231,0,5,,321,24,6,2
5232,0,8,,303,24,6,4
5233,0,5,,365,28,6,4
5234,0,5,,393,26,6,4
5235,0,4,,376,28,,4
5236,0,5,,305,28,6,4
5237,0,4,,314,27,6,2
5238,0,4,,276,24,6,
5239,0,4,,365,34,6,4
5240,0,5,,340,25,6,5
5241,0,3,,319,44,10,4
5242,0,3,,312,31,,4
5243,0,8,,305,23,6,
5244,0,2,,319,27,10,4
5245,0,4,,376,32,6,2
5246,0,4,,279,30,4,4
5247,0,5,,365,29,10,4
5248,0,5,,323,41,8,4
5249,0,3,,319,31,6,4
5250,0,3,,287,24,6,
5251,0,2,,323,32,10,4
5252,1,3,,238,25,6,
5253,0,3,,314,27,6,4
5254,0,3,,321,34,4,5
5255,0,3,,310,24,6,2
5256,0,4,,263,28,6,2
5257,0,2,,126,27,4,2
5258,0,9,,281,23,6,3
5259,0,5,,243,25,6,3
5260,0,3,,348,32,6,2
5261,0,8,,337,51,4,4
5262,0,6,,264,27,6,2
5263,0,5,,368,33,,4
5264,0,3,,276,38,,4
5265,0,5,,286,23,6,2
5266,0,3,,291,32,,4
5267,0,3,,261,28,6,4
5268,0,3,,276,27,6,2
5269,0,4,,348,26,6,4
5270,0,3,,315,29,4,2
5271,0,5,,362,35,,
5272,0,5,,364,25,10,4
5273,0,3,,322,24,6,2
5274,0,5,,423,24,10,
5275,0,2,,330,29,6,4
5276,0,5,,333,40,4,4
5277,0,4,,272,30,,
5278,0,3,,347,29,10,4
5279,0,7,,428,27,,
5280,0,4,,289,25,6,2
5281,0,5,,317,37,,4
5282,0,4,,208,24,6,
5283,0,6,,317,33,6,4
5284,0,4,,336,26,6,3
5285,0,5,,245,23,6,4
5286,0,6,,318,27,6,4
5287,0,2,188,205,25,10,2
5288,0,5,208,218,24,10,2
5289,0,4,,279,43,,4
5290,0,6,,295,22,,2
5291,0,5,,352,24,10,2
5292,0,5,,307,27,6,4
5293,0,3,,320,21,6,2
5294,0,3,,325,25,6,2
5295,0,4,,367,38,,4
5296,0,5,,331,22,10,2
5297,0,3,200,205,23,6,
5298,0,3,,247,27,6,4
5299,0,4,,0,30,6,2
5300,0,4,,375,36,8,4
5301,0,3,,342,29,10,4
5302,0,3,,260,27,10,4
5303,0,2,,311,27,6,3
5304,0,7,,331,26,6,2
5305,0,4,,376,24,10,4
5306,1,,,236,34,10,4
5307,0,5,,393,27,6,4
5308,0,3,,328,33,,5
5309,0,1,,223,23,6,2
5310,0,5,,360,35,10,3
5311,0,4,,377,27,6,4
5312,0,1,,191,19,,2
5313,0,4,,238,27,6,2
5314,0,5,,348,28,6,4
5315,0,6,,332,24,4,
5316,0,5,208,232,28,10,2
5317,0,1,,205,22,10,4
5318,0,6,,330,30,6,4
5319,0,4,,318,27,,4
5320,0,6,,289,23,6,3
5321,0,2,,299,25,10,4
5322,0,3,,345,27,6,4
5323,0,3,,213,27,10,5
5324,0,5,,264,38,,2
5325,1,5,,203,23,6,2
5326,0,3,,319,27,10,4
5327,0,4,,282,28,4,4
5328,0,6,,275,32,,
5329,0,3,,266,29,6,4
5330,0,10,,345,24,6,3
5331,0,4,,315,30,,4
5332,0,4,,314,28,10,4
5333,0,6,,0,25,6,4
5334,0,3,,287,29,,2
5335,0,3,,391,25,8,
5336,0,5,,293,28,6,3
5337,0,4,,273,26,,
5338,0,4,,363,24,6,5
5339,0,2,,298,25,10,2
5340,0,6,,313,33,,5
5341,0,4,,313,30,,3
5342,0,6,,327,37,,2
5343,0,3,,283,33,,2
5344,0,6,,299,45,4,3
5345,0,4,,314,29,6,
5346,0,5,,316,24,6,5
5347,0,4,,262,38,10,4
5348,1,4,,242,24,6,2
5349,0,5,,257,38,6,
5350,0,7,,405,30,6,3
5351,0,6,,347,30,10,
5352,0,4,,297,27,6,4
5353,0,,,210,22,10,
5354,0,3,,0,22,6,2
5355,0,5,,351,24,6,2
5356,0,1,,250,24,6,2
5357,0,5,,282,25,6,3
5358,0,4,,312,35,,4
5359,0,3,,331,28,6,4
5360,0,4,,305,28,6,4
5361,0,4,,385,27,6,
5362,0,7,,255,22,6,4
5363,0,5,,301,34,,4
5364,0,2,,248,28,,4
5365,0,4,,352,28,6,4
5366,0,3,,293,29,6,4
5367,0,5,,396,34,6,4
5368,0,6,,229,36,,
5369,0,4,,262,36,,3
5370,0,4,,378,32,6,4
5371,0,4,,263,30,,4
5372,0,6,,306,22,6,3
5373,0,5,,303,26,6,
5374,0,5,,345,36,6,4
5375,1,4,,242,23,6,
5376,0,5,,339,27,10,4
5377,0,10,,327,46,,4
5378,1,2,171,224,23,10,4
5379,0,4,,310,29,10,4
5380,0,4,,328,35,6,4
5381,0,2,,193,27,6,2
5382,0,5,,311,22,6,2
5383,0,4,,290,29,6,5
5384,0,3,,262,26,,5
